0.044776439666748047 - 0.030627250671386719i,0.041174888610839844 - 0.034762859344482422i,0.041030406951904297 - 0.036129951477050781i,0.037655830383300781 - 0.037762165069580078i,0.035579681396484375 - 0.042802333831787109i,0.033489704132080078 - 0.042773246765136719i,0.032690525054931641 - 0.042825698852539063i,0.030610561370849609 - 0.045311927795410156i,0.029716014862060547 - 0.0455169677734375i,0.028306961059570313 - 0.047436714172363281i,0.02790069580078125 - 0.047594070434570313i,0.026895046234130859 - 0.048006534576416016i,0.025271415710449219 - 0.048492908477783203i,0.024644851684570313 - 0.048395633697509766i,0.023988246917724609 - 0.048695087432861328i,0.024705410003662109 - 0.049512386322021484i,0.023761272430419922 - 0.048804759979248047i,0.02292633056640625 - 0.050539970397949219i,0.021489143371582031 - 0.051062107086181641i,0.021454334259033203 - 0.050454616546630859i,0.020696640014648438 - 0.051558494567871094i,0.020722389221191406 - 0.050825595855712891i,0.020501613616943359 - 0.051222801208496094i,0.018815994262695313 - 0.05191802978515625i,0.018116950988769531 - 0.052279472351074219i,0.018381118774414063 - 0.051666736602783203i,0.017007827758789063 - 0.052342891693115234i,0.016332626342773438 - 0.053262710571289063i,0.015338897705078125 - 0.053388118743896484i,0.014158248901367188 - 0.054456233978271484i,0.01222991943359375 - 0.05364990234375i,0.011614322662353516 - 0.054375171661376953i,0.0089955329895019531 - 0.054198741912841797i,0.0092153549194335938 - 0.055361747741699219i,0.0063290596008300781 - 0.055356025695800781i,0.0067453384399414063 - 0.055822372436523438i,0.0048632621765136719 - 0.055626869201660156i,0.0015587806701660156 - 0.055602073669433594i,-0.00030755996704101563 - 0.055764198303222656i,-0.0040097236633300781 - 0.055016994476318359i,-0.0066442489624023438 - 0.055427074432373047i,-0.0097241401672363281 - 0.054291248321533203i,-0.012274742126464844 - 0.054517745971679688i,-0.014474391937255859 - 0.0530242919921875i,-0.020702362060546875 - 0.051650524139404297i,-0.023581981658935547 - 0.050134658813476563i,-0.028810501098632813 - 0.046899795532226563i,-0.032583236694335938 - 0.044888973236083984i,-0.038733482360839844 - 0.040200710296630859i,-0.043070793151855469 - 0.034154415130615234i,-0.046986579895019531 - 0.027953624725341797i,-0.049801826477050781 - 0.019748210906982422i
0.044584751129150391 - 0.030684947967529297i,0.041401863098144531 - 0.034778118133544922i,0.040339469909667969 - 0.035983562469482422i,0.038052082061767578 - 0.038211345672607422i,0.035063743591308594 - 0.04207611083984375i,0.033390998840332031 - 0.042761325836181641i,0.032522201538085938 - 0.042596817016601563i,0.030884265899658203 - 0.045249462127685547i,0.030400276184082031 - 0.045744895935058594i,0.027704715728759766 - 0.046722888946533203i,0.027675151824951172 - 0.047387599945068359i,0.026607036590576172 - 0.048504829406738281i,0.025095462799072266 - 0.048785209655761719i,0.024881362915039063 - 0.049151897430419922i,0.024564266204833984 - 0.049633502960205078i,0.024135589599609375 - 0.048680305480957031i,0.024159908294677734 - 0.049929141998291016i,0.022716522216796875 - 0.049655914306640625i,0.021707057952880859 - 0.050862312316894531i,0.021401882171630859 - 0.050162792205810547i,0.020720005035400391 - 0.051492691040039063i,0.020803451538085938 - 0.050907611846923828i,0.020099639892578125 - 0.051182746887207031i,0.019273757934570313 - 0.052119255065917969i,0.018321990966796875 - 0.052766323089599609i,0.018457889556884766 - 0.052535057067871094i,0.017341136932373047 - 0.053025722503662109i,0.016217708587646484 - 0.052945137023925781i,0.015214920043945313 - 0.0533294677734375i,0.014037132263183594 - 0.054318428039550781i,0.012366294860839844 - 0.054544448852539063i,0.011762142181396484 - 0.053830146789550781i,0.0091123580932617188 - 0.05492401123046875i,0.0093541145324707031 - 0.055266857147216797i,0.0067582130432128906 - 0.056010246276855469i,0.0059919357299804688 - 0.055083751678466797i,0.0045728683471679688 - 0.055375576019287109i,0.0011425018310546875 - 0.055825233459472656i,-0.0005931854248046875 - 0.055660724639892578i,-0.0041170120239257813 - 0.055826187133789063i,-0.0064396858215332031 - 0.054837226867675781i,-0.010450839996337891 - 0.054533004760742188i,-0.012266635894775391 - 0.054101943969726563i,-0.014616489410400391 - 0.053400516510009766i,-0.020456314086914063 - 0.051002979278564453i,-0.023565292358398438 - 0.050339698791503906i,-0.028505802154541016 - 0.046640396118164063i,-0.032941818237304688 - 0.04491424560546875i,-0.038150787353515625 - 0.039327621459960938i,-0.042877674102783203 - 0.033460617065429688i,-0.046696186065673828 - 0.027978897094726563i,-0.050236225128173828 - 0.019938468933105469i
0.044626235961914063 - 0.030060291290283203i,0.042000770568847656 - 0.035246372222900391i,0.040735244750976563 - 0.035661220550537109i,0.038556098937988281 - 0.038403511047363281i,0.034711837768554688 - 0.041408538818359375i,0.033458232879638672 - 0.043365001678466797i,0.033188819885253906 - 0.043236255645751953i,0.031073093414306641 - 0.045139789581298828i,0.030335903167724609 - 0.045847892761230469i,0.028172969818115234 - 0.046582698822021484i,0.028468608856201172 - 0.046925544738769531i,0.027344703674316406 - 0.048102378845214844i,0.025752544403076172 - 0.048783779144287109i,0.024909019470214844 - 0.04883575439453125i,0.025568962097167969 - 0.049967765808105469i,0.024569988250732422 - 0.048253059387207031i,0.024433612823486328 - 0.049693584442138672i,0.0227508544921875 - 0.049624443054199219i,0.022370338439941406 - 0.051279067993164063i,0.021569252014160156 - 0.050467967987060547i,0.020774364471435547 - 0.051416397094726563i,0.021193027496337891 - 0.050866603851318359i,0.020508766174316406 - 0.050085067749023438i,0.019474983215332031 - 0.052159786224365234i,0.018895149230957031 - 0.052444934844970703i,0.01886749267578125 - 0.052766323089599609i,0.017597198486328125 - 0.053181648254394531i,0.016099929809570313 - 0.052443981170654297i,0.015614032745361328 - 0.053563117980957031i,0.014468193054199219 - 0.053498744964599609i,0.012848854064941406 - 0.055507659912109375i,0.011383533477783203 - 0.053610801696777344i,0.0097417831420898438 - 0.055082321166992188i,0.009220123291015625 - 0.05475616455078125i,0.0068268775939941406 - 0.055782318115234375i,0.006511688232421875 - 0.054697990417480469i,0.0052495002746582031 - 0.055935382843017578i,0.0017018318176269531 - 0.055176258087158203i,-1.71661376953125E-05 - 0.056170463562011719i,-0.0037212371826171875 - 0.056351184844970703i,-0.0057311058044433594 - 0.054524898529052734i,-0.0095968246459960938 - 0.055054187774658203i,-0.011872768402099609 - 0.053864479064941406i,-0.014850616455078125 - 0.054226398468017578i,-0.020590305328369141 - 0.051415443420410156i,-0.023752212524414063 - 0.050768375396728516i,-0.028847217559814453 - 0.046941280364990234i,-0.032979965209960938 - 0.044913768768310547i,-0.037592411041259766 - 0.039639472961425781i,-0.042376518249511719 - 0.034466743469238281i,-0.046564579010009766 - 0.028618812561035156i,-0.049921989440917969 - 0.020441055297851563i
0.044233798980712891 - 0.031001567840576172i,0.041561603546142578 - 0.034799575805664063i,0.040293693542480469 - 0.035883903503417969i,0.037618637084960938 - 0.038468360900878906i,0.034711360931396484 - 0.042136669158935547i,0.033052444458007813 - 0.042891979217529297i,0.032525539398193359 - 0.043039321899414063i,0.030442714691162109 - 0.045376300811767578i,0.030023574829101563 - 0.045770168304443359i,0.028367996215820313 - 0.047314167022705078i,0.027669906616210938 - 0.047380924224853516i,0.026775360107421875 - 0.048048019409179688i,0.025348663330078125 - 0.049136638641357422i,0.024865150451660156 - 0.049014091491699219i,0.024305343627929688 - 0.049143791198730469i,0.024569511413574219 - 0.049219131469726563i,0.023737907409667969 - 0.049542427062988281i,0.022633075714111328 - 0.050111293792724609i,0.021610736846923828 - 0.05097198486328125i,0.021248340606689453 - 0.050597667694091797i,0.020535469055175781 - 0.052021980285644531i,0.020650386810302734 - 0.050758838653564453i,0.020056724548339844 - 0.051139354705810547i,0.018620491027832031 - 0.052392482757568359i,0.018484115600585938 - 0.052306175231933594i,0.018084049224853516 - 0.052385330200195313i,0.016859054565429688 - 0.0528106689453125i,0.015985965728759766 - 0.053210258483886719i,0.015130996704101563 - 0.053244590759277344i,0.013802528381347656 - 0.054446220397949219i,0.012272357940673828 - 0.05420684814453125i,0.011499881744384766 - 0.053943157196044922i,0.0090441703796386719 - 0.054636478424072266i,0.0087614059448242188 - 0.055289268493652344i,0.0062894821166992188 - 0.055433273315429688i,0.006328582763671875 - 0.055086612701416016i,0.0044283866882324219 - 0.055437564849853516i,0.00096416473388671875 - 0.055911540985107422i,-0.00065517425537109375 - 0.055742263793945313i,-0.0039868354797363281 - 0.055493354797363281i,-0.0066790580749511719 - 0.055100440979003906i,-0.010242938995361328 - 0.054341793060302734i,-0.012367725372314453 - 0.054040908813476563i,-0.014929771423339844 - 0.053508758544921875i,-0.020765781402587891 - 0.05158233642578125i,-0.023722171783447266 - 0.050312519073486328i,-0.028759002685546875 - 0.046243667602539063i,-0.032848358154296875 - 0.045042991638183594i,-0.038019657135009766 - 0.039453506469726563i,-0.042784214019775391 - 0.0335693359375i,-0.046866416931152344 - 0.027943611145019531i,-0.050065994262695313 - 0.019978046417236328i
0.044440269470214844 - 0.031131744384765625i,0.041346073150634766 - 0.035267829895019531i,0.040122032165527344 - 0.036095142364501953i,0.038061141967773438 - 0.039153099060058594i,0.03464508056640625 - 0.042755126953125i,0.033282279968261719 - 0.043186664581298828i,0.032241344451904297 - 0.043708324432373047i,0.030428886413574219 - 0.045383930206298828i,0.029466629028320313 - 0.045788764953613281i,0.027495384216308594 - 0.046708583831787109i,0.027234554290771484 - 0.047105789184570313i,0.026545047760009766 - 0.048136711120605469i,0.025088787078857422 - 0.04891204833984375i,0.024202346801757813 - 0.049517631530761719i,0.024257183074951172 - 0.049871444702148438i,0.023604393005371094 - 0.049046993255615234i,0.023929595947265625 - 0.049381256103515625i,0.022285938262939453 - 0.050056934356689453i,0.021512508392333984 - 0.051893234252929688i,0.020469188690185547 - 0.050843238830566406i,0.020127773284912109 - 0.051849365234375i,0.020226001739501953 - 0.050998210906982422i,0.01978302001953125 - 0.050889968872070313i,0.018640518188476563 - 0.0525054931640625i,0.018010139465332031 - 0.05229949951171875i,0.018681049346923828 - 0.052661895751953125i,0.016535282135009766 - 0.053133487701416016i,0.015233039855957031 - 0.052992343902587891i,0.014583110809326172 - 0.053513050079345703i,0.013583660125732422 - 0.054137706756591797i,0.011949539184570313 - 0.054555416107177734i,0.010929107666015625 - 0.054042339324951172i,0.0085124969482421875 - 0.05477142333984375i,0.0083727836608886719 - 0.054925918579101563i,0.0062460899353027344 - 0.056169509887695313i,0.0058608055114746094 - 0.054523468017578125i,0.0041127204895019531 - 0.055204391479492188i,0.0009822845458984375 - 0.055329322814941406i,-0.001094818115234375 - 0.056146144866943359i,-0.0048151016235351563 - 0.055281639099121094i,-0.0070166587829589844 - 0.054924964904785156i,-0.010331153869628906 - 0.054240703582763672i,-0.012813568115234375 - 0.053950309753417969i,-0.015431880950927734 - 0.053420066833496094i,-0.02138519287109375 - 0.051034927368164063i,-0.024411678314208984 - 0.050037384033203125i,-0.02913665771484375 - 0.04613494873046875i,-0.033367156982421875 - 0.044806480407714844i,-0.038163185119628906 - 0.039163112640380859i,-0.043107509613037109 - 0.033665657043457031i,-0.047087192535400391 - 0.02783203125i,-0.049844264984130859 - 0.019618511199951172i
0.044428825378417969 - 0.030981063842773438i,0.041271209716796875 - 0.0351715087890625i,0.040561676025390625 - 0.035803794860839844i,0.037889003753662109 - 0.038384914398193359i,0.034723758697509766 - 0.042389392852783203i,0.033120155334472656 - 0.043177127838134766i,0.033033847808837891 - 0.043096542358398438i,0.030745506286621094 - 0.045636653900146484i,0.030152320861816406 - 0.045740127563476563i,0.02785491943359375 - 0.046876430511474609i,0.027230739593505859 - 0.047082901000976563i,0.026715278625488281 - 0.048192977905273438i,0.025117874145507813 - 0.048838615417480469i,0.024407386779785156 - 0.049356460571289063i,0.024321556091308594 - 0.049375534057617188i,0.024170398712158203 - 0.04940032958984375i,0.023809432983398438 - 0.049562454223632813i,0.02259063720703125 - 0.049853324890136719i,0.021436691284179688 - 0.051373481750488281i,0.021477222442626953 - 0.050305366516113281i,0.020232200622558594 - 0.051723957061767578i,0.020650386810302734 - 0.050523281097412109i,0.020262241363525391 - 0.051034450531005859i,0.019214630126953125 - 0.052298069000244141i,0.01837921142578125 - 0.052678585052490234i,0.018146038055419922 - 0.052456855773925781i,0.016764640808105469 - 0.052903175354003906i,0.015910148620605469 - 0.053117752075195313i,0.015236854553222656 - 0.053562641143798828i,0.013932704925537109 - 0.0539093017578125i,0.012156009674072266 - 0.054414272308349609i,0.011632919311523438 - 0.054102420806884766i,0.0091814994812011719 - 0.054620265960693359i,0.0087313652038574219 - 0.055286407470703125i,0.0065398216247558594 - 0.055973529815673828i,0.0065245628356933594 - 0.055366992950439453i,0.0048351287841796875 - 0.056090354919433594i,0.0011796951293945313 - 0.055590629577636719i,-0.00061511993408203125 - 0.056153774261474609i,-0.0042486190795898438 - 0.055766105651855469i,-0.0064573287963867188 - 0.054962635040283203i,-0.0099773406982421875 - 0.054590225219726563i,-0.012206554412841797 - 0.054129123687744141i,-0.014729499816894531 - 0.0537261962890625i,-0.021171092987060547 - 0.051563262939453125i,-0.023680210113525391 - 0.050192832946777344i,-0.029066562652587891 - 0.046426773071289063i,-0.032780170440673828 - 0.045276165008544922i,-0.038329601287841797 - 0.039656639099121094i,-0.042887210845947266 - 0.033958911895751953i,-0.046694278717041016 - 0.027928829193115234i,-0.050040721893310547 - 0.019659996032714844i
0.044623851776123047 - 0.030916213989257813i,0.040941238403320313 - 0.035050392150878906i,0.040380954742431641 - 0.035958290100097656i,0.037926673889160156 - 0.038772106170654297i,0.034687995910644531 - 0.042270660400390625i,0.033321857452392578 - 0.043371200561523438i,0.032557964324951172 - 0.043409824371337891i,0.030573844909667969 - 0.045820713043212891i,0.029673099517822266 - 0.045640468597412109i,0.028021335601806641 - 0.047229766845703125i,0.027461528778076172 - 0.047297477722167969i,0.0264892578125 - 0.048485279083251953i,0.024993419647216797 - 0.049066066741943359i,0.0247650146484375 - 0.048957347869873047i,0.024120330810546875 - 0.049437046051025391i,0.024077892303466797 - 0.049135684967041016i,0.023641586303710938 - 0.049518108367919922i,0.022356033325195313 - 0.050028324127197266i,0.02164459228515625 - 0.051539421081542969i,0.021195888519287109 - 0.050633907318115234i,0.020288467407226563 - 0.051779747009277344i,0.020392417907714844 - 0.05086517333984375i,0.019826412200927734 - 0.050891399383544922i,0.018925666809082031 - 0.052209854125976563i,0.018139839172363281 - 0.052419662475585938i,0.018039703369140625 - 0.052422523498535156i,0.016943931579589844 - 0.052947998046875i,0.015993118286132813 - 0.053071498870849609i,0.015003204345703125 - 0.053425312042236328i,0.013943672180175781 - 0.053817272186279297i,0.012157917022705078 - 0.054578781127929688i,0.011037826538085938 - 0.0542755126953125i,0.0088400840759277344 - 0.05431365966796875i,0.0088930130004882813 - 0.055171489715576172i,0.0064225196838378906 - 0.055545806884765625i,0.0063328742980957031 - 0.055268287658691406i,0.0046095848083496094 - 0.055532455444335938i,0.00067615509033203125 - 0.05544281005859375i,-0.0006504058837890625 - 0.055953502655029297i,-0.0044388771057128906 - 0.055505275726318359i,-0.0065288543701171875 - 0.055209159851074219i,-0.01009368896484375 - 0.054537773132324219i,-0.012200832366943359 - 0.054015636444091797i,-0.015379428863525391 - 0.053254604339599609i,-0.021109104156494141 - 0.05120849609375i,-0.023896217346191406 - 0.049874305725097656i,-0.028989791870117188 - 0.046535015106201172i,-0.032893657684326172 - 0.044955253601074219i,-0.038222312927246094 - 0.039400577545166016i,-0.042981624603271484 - 0.034042835235595703i,-0.046816349029541016 - 0.028101444244384766i,-0.050492286682128906 - 0.019723892211914063i
0.044672489166259766 - 0.030328273773193359i,0.041827201843261719 - 0.034864425659179688i,0.040746688842773438 - 0.035410404205322266i,0.038095951080322266 - 0.0384521484375i,0.034623146057128906 - 0.041480064392089844i,0.033702850341796875 - 0.042848110198974609i,0.032960414886474609 - 0.043200016021728516i,0.030637264251708984 - 0.044770240783691406i,0.030658721923828125 - 0.046133518218994141i,0.027920722961425781 - 0.045580387115478516i,0.027665615081787109 - 0.046684741973876953i,0.027424812316894531 - 0.048275947570800781i,0.025678634643554688 - 0.048903465270996094i,0.025277137756347656 - 0.049629688262939453i,0.024949073791503906 - 0.050211429595947266i,0.024314403533935547 - 0.047878742218017578i,0.024049282073974609 - 0.049531459808349609i,0.022684574127197266 - 0.049666881561279297i,0.021867752075195313 - 0.051144599914550781i,0.021655559539794922 - 0.050557613372802734i,0.020387172698974609 - 0.051583766937255859i,0.021180629730224609 - 0.050979137420654297i,0.020385265350341797 - 0.050159931182861328i,0.019282341003417969 - 0.051970005035400391i,0.018682956695556641 - 0.05239105224609375i,0.018766880035400391 - 0.052416324615478516i,0.017377853393554688 - 0.053297519683837891i,0.015873908996582031 - 0.052133083343505859i,0.015709877014160156 - 0.053469181060791016i,0.014319896697998047 - 0.053808689117431641i,0.012413501739501953 - 0.055238723754882813i,0.011642932891845703 - 0.053626060485839844i,0.0096421241760253906 - 0.055089950561523438i,0.0096292495727539063 - 0.054503440856933594i,0.0071406364440917969 - 0.056210517883300781i,0.0069060325622558594 - 0.054137229919433594i,0.0048403739929199219 - 0.055225849151611328i,0.0015072822570800781 - 0.055605411529541016i,-0.00022268295288085938 - 0.05590057373046875i,-0.0040860176086425781 - 0.056366443634033203i,-0.0058870315551757813 - 0.054564476013183594i,-0.0096960067749023438 - 0.05478668212890625i,-0.011799812316894531 - 0.053652286529541016i,-0.01497650146484375 - 0.053821563720703125i,-0.020241737365722656 - 0.051179409027099609i,-0.023432731628417969 - 0.050785064697265625i,-0.028050899505615234 - 0.046439170837402344i,-0.032958507537841797 - 0.045436382293701172i,-0.037203311920166016 - 0.039525032043457031i,-0.042409420013427734 - 0.034267425537109375i,-0.046839714050292969 - 0.028329849243164063i,-0.050535678863525391 - 0.020677089691162109i
0.044879436492919922 - 0.030999660491943359i,0.040981769561767578 - 0.034894943237304688i,0.040965080261230469 - 0.036085605621337891i,0.037853240966796875 - 0.037800312042236328i,0.0351409912109375 - 0.042740345001220703i,0.032918930053710938 - 0.042905330657958984i,0.032893657684326172 - 0.043066024780273438i,0.030615806579589844 - 0.045674324035644531i,0.029967784881591797 - 0.045277595520019531i,0.028299808502197266 - 0.047314643859863281i,0.027500152587890625 - 0.047677993774414063i,0.026447772979736328 - 0.048409461975097656i,0.024839878082275391 - 0.048921585083007813i,0.024716854095458984 - 0.04882049560546875i,0.023967742919921875 - 0.048878669738769531i,0.024474143981933594 - 0.049351215362548828i,0.024241447448730469 - 0.049071311950683594i,0.022429943084716797 - 0.050308704376220703i,0.021396636962890625 - 0.050903797149658203i,0.021086215972900391 - 0.05080413818359375i,0.020322799682617188 - 0.051513195037841797i,0.020944118499755859 - 0.050754547119140625i,0.020278453826904297 - 0.051454544067382813i,0.019013404846191406 - 0.052285671234130859i,0.017836570739746094 - 0.052212715148925781i,0.018126487731933594 - 0.052166938781738281i,0.016432762145996094 - 0.052412033081054688i,0.016303062438964844 - 0.053936958312988281i,0.015331268310546875 - 0.053730010986328125i,0.014002323150634766 - 0.054070949554443359i,0.012065410614013672 - 0.054082870483398438i,0.011569023132324219 - 0.054230213165283203i,0.0093746185302734375 - 0.054428577423095703i,0.0090260505676269531 - 0.055388927459716797i,0.0063767433166503906 - 0.055118560791015625i,0.006641387939453125 - 0.055789470672607422i,0.0044293403625488281 - 0.055898189544677734i,0.0010805130004882813 - 0.055746078491210938i,-0.00096940994262695313 - 0.055938243865966797i,-0.0038218498229980469 - 0.054771900177001953i,-0.0067515373229980469 - 0.055751323699951172i,-0.0099215507507324219 - 0.053975105285644531i,-0.012239456176757813 - 0.0545654296875i,-0.014516830444335938 - 0.052751064300537109i,-0.020525932312011719 - 0.051786899566650391i,-0.023502826690673828 - 0.049944877624511719i,-0.029044151306152344 - 0.046529769897460938i,-0.032559871673583984 - 0.044323444366455078i,-0.038779258728027344 - 0.040163516998291016i,-0.042929649353027344 - 0.033949851989746094i,-0.047070980072021484 - 0.027616500854492188i,-0.049916744232177734 - 0.019695758819580078i
0.044263839721679688 - 0.030872821807861328i,0.040889263153076172 - 0.034983158111572266i,0.040301799774169922 - 0.036404609680175781i,0.037783622741699219 - 0.038197040557861328i,0.034922599792480469 - 0.042693614959716797i,0.033029079437255859 - 0.04357147216796875i,0.031723976135253906 - 0.043340682983398438i,0.030105113983154297 - 0.046010017395019531i,0.029236316680908203 - 0.046052932739257813i,0.028104782104492188 - 0.047257423400878906i,0.027909278869628906 - 0.047760009765625i,0.026766777038574219 - 0.048031330108642578i,0.025356769561767578 - 0.048678874969482422i,0.024509429931640625 - 0.048890590667724609i,0.023813724517822266 - 0.049438953399658203i,0.02368927001953125 - 0.049434185028076172i,0.023646354675292969 - 0.049628257751464844i,0.022548675537109375 - 0.050136089324951172i,0.021235466003417969 - 0.051357746124267578i,0.020503044128417969 - 0.050911426544189453i,0.020091533660888672 - 0.051956653594970703i,0.019956588745117188 - 0.050984859466552734i,0.020046710968017578 - 0.051039218902587891i,0.018900871276855469 - 0.052335739135742188i,0.018178939819335938 - 0.052376270294189453i,0.018087387084960938 - 0.052141189575195313i,0.016367912292480469 - 0.052839279174804688i,0.015577793121337891 - 0.053470134735107422i,0.014834403991699219 - 0.053568840026855469i,0.013301372528076172 - 0.053889751434326172i,0.011830329895019531 - 0.054548740386962891i,0.010775089263916016 - 0.054173469543457031i,0.008480072021484375 - 0.054836273193359375i,0.0084948539733886719 - 0.055472373962402344i,0.0058946609497070313 - 0.055317401885986328i,0.0061802864074707031 - 0.055424690246582031i,0.0050201416015625 - 0.055642604827880859i,0.0014705657958984375 - 0.055889606475830078i,-0.000568389892578125 - 0.055347442626953125i,-0.00434112548828125 - 0.05532073974609375i,-0.0070328712463378906 - 0.054988861083984375i,-0.010678291320800781 - 0.054186344146728516i,-0.012508392333984375 - 0.054139614105224609i,-0.015185832977294922 - 0.053066730499267578i,-0.021577835083007813 - 0.05121612548828125i,-0.024131298065185547 - 0.049714088439941406i,-0.029869556427001953 - 0.046431064605712891i,-0.03324127197265625 - 0.04419708251953125i,-0.038473129272460938 - 0.039270401000976563i,-0.042879104614257813 - 0.033786296844482422i,-0.046886444091796875 - 0.028005123138427734i,-0.049998283386230469 - 0.019861698150634766i
